499.0,921.0
496.0,926.0
490.0,934.0
473.0,952.0
457.0,963.0
437.0,974.0
406.0,987.0
376.0,997.0
352.0,1001.0
328.0,1001.0
303.0,998.0
275.0,988.0
251.0,975.0
224.0,956.0
198.0,932.0
176.0,905.0
157.0,876.0
142.0,845.0
132.0,811.0
124.0,779.0
123.0,749.0
126.0,720.0
132.0,693.0
143.0,668.0
156.0,643.0
173.0,620.0
194.0,599.0
218.0,583.0
245.0,567.0
274.0,555.0
304.0,547.0
336.0,542.0
368.0,543.0
400.0,549.0
427.0,560.0
449.0,576.0
466.0,599.0
479.0,624.0
486.0,648.0
489.0,670.0
489.0,684.0
488.0,699.0
486.0,715.0
482.0,731.0
475.0,746.0
466.0,757.0
454.0,765.0
441.0,770.0
427.0,772.0
411.0,772.0
393.0,769.0
365.0,762.0
340.0,756.0
322.0,751.0
304.0,745.0
288.0,738.0
275.0,731.0
265.0,722.0
260.0,714.0
259.0,710.0
259.0,708.0
261.0,710.0
264.0,715.0
268.0,725.0
272.0,734.0
276.0,741.0
277.0,744.0
