118.0,1104.0
119.0,1104.0
122.0,1102.0
134.0,1097.0
153.0,1092.0
176.0,1088.0
210.0,1084.0
245.0,1081.0
274.0,1079.0
306.0,1077.0
339.0,1076.0
374.0,1074.0
406.0,1070.0
434.0,1064.0
457.0,1059.0
473.0,1052.0
483.0,1047.0
493.0,1040.0
500.0,1030.0
504.0,1016.0
503.0,990.0
490.0,947.0
473.0,915.0
452.0,880.0
427.0,845.0
400.0,806.0
373.0,766.0
348.0,725.0
324.0,686.0
300.0,651.0
275.0,619.0
251.0,592.0
230.0,568.0
212.0,549.0
199.0,536.0
191.0,527.0
185.0,520.0
181.0,515.0
180.0,512.0
182.0,510.0
189.0,508.0
200.0,507.0
215.0,508.0
242.0,512.0
287.0,520.0
319.0,526.0
353.0,532.0
387.0,539.0
419.0,546.0
448.0,552.0
476.0,556.0
503.0,557.0
527.0,557.0
550.0,555.0
566.0,554.0
577.0,553.0
588.0,552.0
598.0,551.0
606.0,550.0
613.0,550.0
617.0,549.0
