197.0,955.0
195.0,958.0
192.0,962.0
187.0,967.0
184.0,971.0
185.0,971.0
188.0,967.0
194.0,959.0
202.0,946.0
210.0,930.0
222.0,902.0
241.0,859.0
256.0,829.0
273.0,799.0
289.0,768.0
304.0,738.0
318.0,710.0
330.0,682.0
343.0,660.0
354.0,640.0
360.0,630.0
364.0,620.0
368.0,611.0
372.0,605.0
374.0,603.0
375.0,603.0
377.0,607.0
379.0,616.0
381.0,629.0
386.0,649.0
394.0,683.0
404.0,722.0
414.0,750.0
424.0,778.0
435.0,807.0
447.0,836.0
459.0,863.0
471.0,890.0
482.0,916.0
492.0,938.0
501.0,959.0
505.0,970.0
510.0,980.0
516.0,991.0
521.0,1000.0
526.0,1006.0
529.0,1010.0
530.0,1012.0
