78.0,1191.0
80.0,1192.0
84.0,1193.0
92.0,1194.0
103.0,1195.0
114.0,1195.0
129.0,1194.0
150.0,1194.0
185.0,1193.0
227.0,1193.0
259.0,1191.0
293.0,1188.0
325.0,1186.0
357.0,1185.0
390.0,1186.0
419.0,1186.0
446.0,1185.0
471.0,1185.0
497.0,1184.0
520.0,1184.0
532.0,1181.0
541.0,1178.0
550.0,1174.0
557.0,1170.0
561.0,1164.0
564.0,1158.0
564.0,1149.0
561.0,1138.0
556.0,1126.0
547.0,1110.0
536.0,1094.0
519.0,1070.0
494.0,1035.0
475.0,1009.0
454.0,981.0
430.0,951.0
407.0,919.0
384.0,886.0
361.0,853.0
339.0,819.0
319.0,782.0
298.0,746.0
279.0,710.0
259.0,676.0
242.0,645.0
226.0,618.0
210.0,592.0
196.0,566.0
186.0,544.0
176.0,522.0
165.0,502.0
158.0,487.0
152.0,477.0
148.0,467.0
142.0,457.0
137.0,449.0
133.0,444.0
131.0,440.0
129.0,439.0
129.0,438.0
130.0,438.0
130.0,438.0
