71.0,1235.0
72.0,1237.0
78.0,1241.0
89.0,1244.0
103.0,1247.0
121.0,1248.0
144.0,1245.0
178.0,1239.0
196.0,1233.0
208.0,1227.0
216.0,1219.0
218.0,1209.0
213.0,1198.0
202.0,1184.0
186.0,1166.0
161.0,1140.0
136.0,1117.0
117.0,1101.0
107.0,1092.0
97.0,1085.0
88.0,1078.0
83.0,1072.0
81.0,1069.0
83.0,1067.0
91.0,1064.0
101.0,1063.0
113.0,1063.0
126.0,1064.0
137.0,1065.0
145.0,1067.0
149.0,1068.0
151.0,1069.0
152.0,1070.0
152.0,1070.0
152.0,1069.0
152.0,1069.0
152.0,1068.0
153.0,1066.0
154.0,1063.0
155.0,1060.0
158.0,1054.0
165.0,1046.0
175.0,1031.0
196.0,1005.0
227.0,970.0
261.0,932.0
287.0,904.0
314.0,874.0
339.0,838.0
363.0,804.0
385.0,772.0
404.0,742.0
421.0,714.0
436.0,688.0
450.0,666.0
463.0,644.0
475.0,626.0
484.0,611.0
490.0,601.0
497.0,591.0
504.0,580.0
511.0,572.0
517.0,566.0
521.0,562.0
524.0,560.0
526.0,558.0
527.0,557.0
528.0,556.0
528.0,556.0
