188.0,928.0
188.0,929.0
187.0,929.0
188.0,927.0
194.0,917.0
202.0,901.0
211.0,884.0
219.0,864.0
231.0,836.0
246.0,795.0
256.0,769.0
266.0,743.0
278.0,718.0
291.0,692.0
304.0,670.0
316.0,648.0
324.0,636.0
333.0,625.0
341.0,614.0
349.0,605.0
357.0,599.0
363.0,597.0
370.0,598.0
377.0,603.0
385.0,611.0
393.0,625.0
403.0,645.0
419.0,679.0
436.0,719.0
449.0,750.0
460.0,779.0
470.0,807.0
481.0,835.0
492.0,860.0
502.0,883.0
507.0,896.0
512.0,908.0
517.0,921.0
521.0,934.0
525.0,946.0
527.0,955.0
528.0,960.0
529.0,962.0
529.0,963.0
529.0,962.0
529.0,961.0
