134.0,1085.0
137.0,1085.0
151.0,1084.0
176.0,1083.0
220.0,1082.0
248.0,1080.0
278.0,1078.0
306.0,1077.0
322.0,1077.0
356.0,1078.0
382.0,1078.0
406.0,1076.0
428.0,1072.0
438.0,1068.0
445.0,1062.0
450.0,1054.0
453.0,1043.0
452.0,1028.0
446.0,1008.0
425.0,972.0
393.0,930.0
363.0,892.0
336.0,853.0
307.0,813.0
278.0,775.0
250.0,737.0
222.0,702.0
194.0,667.0
170.0,636.0
152.0,613.0
144.0,603.0
139.0,598.0
137.0,595.0
139.0,595.0
147.0,597.0
168.0,602.0
209.0,613.0
242.0,626.0
278.0,639.0
314.0,650.0
348.0,659.0
381.0,668.0
414.0,673.0
444.0,679.0
472.0,683.0
498.0,685.0
513.0,686.0
525.0,687.0
539.0,687.0
551.0,687.0
558.0,686.0
561.0,685.0
