438.0,987.0
437.0,990.0
434.0,996.0
425.0,1006.0
414.0,1015.0
403.0,1021.0
392.0,1026.0
378.0,1029.0
362.0,1029.0
344.0,1027.0
327.0,1022.0
309.0,1016.0
290.0,1009.0
271.0,1002.0
253.0,994.0
232.0,983.0
204.0,964.0
179.0,943.0
163.0,926.0
155.0,915.0
140.0,889.0
129.0,871.0
120.0,850.0
117.0,837.0
115.0,823.0
113.0,807.0
113.0,789.0
114.0,771.0
118.0,753.0
123.0,736.0
130.0,719.0
139.0,703.0
150.0,688.0
161.0,675.0
173.0,664.0
186.0,653.0
200.0,645.0
213.0,639.0
226.0,633.0
238.0,628.0
251.0,623.0
263.0,618.0
275.0,614.0
287.0,612.0
300.0,610.0
312.0,610.0
323.0,610.0
334.0,610.0
345.0,612.0
355.0,615.0
365.0,621.0
374.0,626.0
382.0,632.0
389.0,638.0
396.0,644.0
402.0,651.0
409.0,659.0
415.0,667.0
421.0,675.0
427.0,682.0
432.0,689.0
437.0,696.0
442.0,703.0
447.0,710.0
453.0,716.0
457.0,722.0
461.0,728.0
465.0,735.0
469.0,742.0
474.0,750.0
478.0,757.0
482.0,763.0
485.0,769.0
489.0,775.0
492.0,781.0
495.0,787.0
496.0,792.0
496.0,796.0
495.0,799.0
494.0,801.0
491.0,804.0
486.0,807.0
480.0,809.0
473.0,809.0
463.0,809.0
451.0,808.0
438.0,807.0
423.0,805.0
406.0,804.0
388.0,802.0
370.0,800.0
352.0,798.0
336.0,796.0
319.0,794.0
304.0,793.0
291.0,791.0
281.0,791.0
271.0,790.0
263.0,790.0
258.0,790.0
254.0,790.0
252.0,791.0
252.0,792.0
253.0,793.0
