128.0,250.0
129.0,251.0
132.0,258.0
137.0,270.0
146.0,291.0
164.0,325.0
177.0,352.0
190.0,381.0
203.0,414.0
219.0,453.0
236.0,491.0
251.0,530.0
265.0,565.0
279.0,592.0
290.0,616.0
300.0,643.0
310.0,669.0
320.0,695.0
328.0,721.0
335.0,742.0
343.0,757.0
348.0,767.0
354.0,777.0
360.0,788.0
365.0,799.0
370.0,806.0
374.0,810.0
379.0,808.0
385.0,801.0
392.0,782.0
403.0,744.0
410.0,711.0
418.0,674.0
427.0,636.0
438.0,600.0
449.0,566.0
461.0,531.0
473.0,494.0
485.0,459.0
500.0,425.0
513.0,392.0
524.0,363.0
536.0,340.0
545.0,316.0
554.0,296.0
561.0,280.0
566.0,270.0
571.0,260.0
576.0,249.0
580.0,241.0
582.0,235.0
583.0,232.0
584.0,229.0
585.0,228.0
586.0,227.0
587.0,226.0
587.0,227.0
588.0,229.0
