76.0,876.0
77.0,876.0
83.0,877.0
93.0,877.0
106.0,878.0
126.0,878.0
160.0,879.0
201.0,880.0
233.0,879.0
264.0,877.0
293.0,876.0
321.0,875.0
347.0,876.0
371.0,878.0
392.0,881.0
403.0,882.0
415.0,883.0
428.0,883.0
438.0,881.0
445.0,877.0
449.0,870.0
450.0,860.0
447.0,847.0
437.0,823.0
412.0,783.0
389.0,753.0
363.0,720.0
337.0,688.0
306.0,657.0
277.0,629.0
251.0,603.0
229.0,580.0
208.0,559.0
191.0,542.0
177.0,526.0
168.0,519.0
162.0,514.0
157.0,510.0
154.0,508.0
153.0,506.0
154.0,505.0
157.0,505.0
164.0,505.0
179.0,508.0
201.0,512.0
238.0,517.0
279.0,524.0
312.0,529.0
345.0,534.0
378.0,541.0
410.0,548.0
442.0,554.0
471.0,559.0
496.0,562.0
509.0,564.0
521.0,565.0
532.0,565.0
541.0,566.0
547.0,566.0
550.0,565.0
551.0,565.0
552.0,564.0
552.0,563.0
551.0,562.0
