161.0,961.0
162.0,960.0
169.0,950.0
178.0,936.0
192.0,911.0
212.0,871.0
225.0,843.0
237.0,811.0
248.0,777.0
260.0,743.0
273.0,711.0
284.0,680.0
295.0,654.0
303.0,632.0
312.0,612.0
318.0,602.0
323.0,595.0
329.0,591.0
334.0,591.0
340.0,595.0
346.0,605.0
354.0,620.0
365.0,643.0
381.0,680.0
400.0,722.0
414.0,753.0
429.0,786.0
445.0,818.0
460.0,848.0
473.0,877.0
486.0,903.0
497.0,929.0
505.0,954.0
513.0,975.0
521.0,993.0
525.0,1002.0
529.0,1009.0
532.0,1016.0
534.0,1021.0
535.0,1025.0
536.0,1026.0
535.0,1026.0
