170.0,1114.0
168.0,1116.0
167.0,1119.0
164.0,1122.0
164.0,1122.0
167.0,1118.0
172.0,1110.0
179.0,1099.0
188.0,1086.0
200.0,1069.0
220.0,1041.0
241.0,1011.0
259.0,984.0
279.0,953.0
301.0,919.0
324.0,883.0
346.0,848.0
370.0,815.0
394.0,782.0
417.0,749.0
438.0,717.0
457.0,689.0
475.0,664.0
489.0,645.0
497.0,636.0
501.0,630.0
504.0,627.0
505.0,627.0
505.0,628.0
504.0,632.0
501.0,640.0
495.0,654.0
486.0,672.0
469.0,703.0
450.0,735.0
435.0,759.0
420.0,782.0
407.0,803.0
395.0,823.0
387.0,833.0
381.0,840.0
375.0,847.0
369.0,852.0
362.0,857.0
354.0,861.0
344.0,862.0
328.0,857.0
298.0,839.0
262.0,808.0
232.0,781.0
203.0,751.0
176.0,723.0
155.0,700.0
138.0,681.0
130.0,671.0
126.0,666.0
124.0,663.0
129.0,667.0
140.0,679.0
166.0,710.0
201.0,756.0
236.0,800.0
276.0,848.0
318.0,895.0
359.0,939.0
401.0,979.0
440.0,1019.0
474.0,1058.0
501.0,1089.0
520.0,1112.0
529.0,1120.0
533.0,1124.0
534.0,1124.0
531.0,1121.0
