205.0,936.0
206.0,941.0
208.0,950.0
210.0,969.0
210.0,988.0
206.0,1000.0
197.0,1006.0
182.0,1005.0
166.0,1000.0
143.0,982.0
113.0,949.0
98.0,922.0
86.0,897.0
77.0,871.0
73.0,841.0
75.0,814.0
80.0,790.0
88.0,770.0
93.0,760.0
98.0,755.0
104.0,751.0
112.0,752.0
120.0,756.0
129.0,766.0
144.0,788.0
167.0,833.0
179.0,866.0
190.0,894.0
199.0,921.0
203.0,939.0
205.0,959.0
206.0,971.0
206.0,984.0
207.0,995.0
207.0,1001.0
206.0,1001.0
203.0,993.0
199.0,976.0
191.0,942.0
181.0,900.0
175.0,868.0
169.0,836.0
167.0,806.0
166.0,781.0
165.0,764.0
164.0,755.0
164.0,749.0
165.0,746.0
165.0,745.0
166.0,748.0
170.0,755.0
176.0,767.0
182.0,784.0
189.0,802.0
197.0,821.0
206.0,837.0
215.0,848.0
222.0,856.0
229.0,861.0
234.0,861.0
237.0,857.0
240.0,849.0
240.0,837.0
240.0,822.0
239.0,805.0
237.0,786.0
235.0,769.0
234.0,755.0
234.0,745.0
234.0,741.0
234.0,741.0
235.0,746.0
236.0,757.0
239.0,772.0
242.0,788.0
246.0,805.0
252.0,821.0
259.0,834.0
266.0,843.0
273.0,848.0
279.0,849.0
283.0,846.0
287.0,838.0
289.0,825.0
290.0,810.0
290.0,793.0
289.0,778.0
289.0,766.0
292.0,757.0
295.0,751.0
301.0,750.0
310.0,752.0
320.0,757.0
332.0,764.0
342.0,774.0
352.0,786.0
362.0,798.0
367.0,809.0
369.0,818.0
367.0,826.0
363.0,830.0
355.0,830.0
346.0,826.0
337.0,817.0
327.0,804.0
319.0,787.0
315.0,769.0
315.0,752.0
318.0,738.0
324.0,730.0
330.0,729.0
337.0,735.0
343.0,749.0
352.0,777.0
363.0,829.0
369.0,867.0
375.0,908.0
381.0,948.0
385.0,986.0
388.0,1016.0
389.0,1033.0
388.0,1042.0
387.0,1047.0
385.0,1048.0
383.0,1045.0
380.0,1032.0
377.0,1001.0
375.0,955.0
375.0,914.0
378.0,868.0
380.0,823.0
382.0,785.0
381.0,754.0
379.0,742.0
377.0,733.0
374.0,727.0
371.0,726.0
368.0,727.0
367.0,733.0
369.0,744.0
374.0,758.0
382.0,782.0
398.0,817.0
409.0,836.0
416.0,845.0
422.0,849.0
429.0,850.0
436.0,846.0
441.0,835.0
443.0,818.0
444.0,799.0
445.0,779.0
444.0,763.0
443.0,751.0
442.0,743.0
443.0,738.0
443.0,737.0
445.0,741.0
449.0,752.0
454.0,769.0
459.0,786.0
465.0,801.0
472.0,814.0
479.0,824.0
487.0,828.0
495.0,825.0
499.0,817.0
503.0,806.0
506.0,793.0
509.0,779.0
514.0,767.0
519.0,759.0
526.0,755.0
534.0,756.0
542.0,760.0
550.0,770.0
559.0,784.0
565.0,800.0
571.0,817.0
574.0,832.0
574.0,845.0
572.0,854.0
569.0,859.0
566.0,860.0
562.0,858.0
557.0,850.0
551.0,838.0
546.0,822.0
542.0,805.0
542.0,788.0
544.0,774.0
550.0,764.0
557.0,758.0
566.0,757.0
577.0,761.0
588.0,769.0
599.0,783.0
608.0,800.0
615.0,818.0
620.0,836.0
622.0,852.0
622.0,864.0
620.0,873.0
616.0,878.0
614.0,879.0
613.0,879.0
615.0,876.0
621.0,870.0
631.0,860.0
642.0,848.0
652.0,836.0
660.0,823.0
664.0,811.0
664.0,800.0
659.0,791.0
649.0,782.0
638.0,774.0
627.0,770.0
619.0,769.0
614.0,769.0
612.0,769.0
612.0,770.0
614.0,771.0
620.0,772.0
630.0,772.0
642.0,771.0
656.0,769.0
669.0,766.0
677.0,764.0
682.0,763.0
684.0,762.0
