137.0,487.0
137.0,489.0
137.0,495.0
139.0,509.0
142.0,528.0
147.0,546.0
153.0,568.0
163.0,601.0
174.0,638.0
182.0,667.0
189.0,695.0
199.0,726.0
208.0,756.0
219.0,785.0
229.0,812.0
241.0,839.0
252.0,865.0
264.0,891.0
275.0,918.0
286.0,942.0
297.0,965.0
308.0,984.0
320.0,1005.0
330.0,1024.0
336.0,1036.0
340.0,1046.0
346.0,1057.0
352.0,1069.0
358.0,1080.0
363.0,1090.0
369.0,1097.0
375.0,1103.0
379.0,1105.0
384.0,1104.0
390.0,1101.0
396.0,1094.0
403.0,1085.0
410.0,1074.0
417.0,1059.0
425.0,1039.0
439.0,1008.0
452.0,974.0
460.0,949.0
466.0,921.0
472.0,893.0
479.0,867.0
487.0,839.0
495.0,810.0
502.0,780.0
507.0,751.0
511.0,720.0
516.0,689.0
520.0,660.0
523.0,634.0
527.0,610.0
528.0,596.0
530.0,582.0
532.0,567.0
533.0,553.0
535.0,540.0
536.0,531.0
537.0,525.0
537.0,522.0
538.0,522.0
538.0,522.0
539.0,525.0
539.0,532.0
539.0,546.0
539.0,565.0
537.0,583.0
534.0,606.0
530.0,629.0
524.0,662.0
518.0,696.0
516.0,720.0
514.0,735.0
512.0,748.0
511.0,762.0
509.0,775.0
508.0,787.0
507.0,796.0
506.0,803.0
504.0,808.0
499.0,811.0
492.0,811.0
481.0,810.0
466.0,808.0
447.0,804.0
415.0,797.0
380.0,788.0
355.0,781.0
331.0,775.0
305.0,769.0
280.0,766.0
261.0,765.0
249.0,766.0
237.0,767.0
225.0,768.0
214.0,769.0
207.0,771.0
203.0,772.0
202.0,773.0
201.0,774.0
201.0,775.0
