181.0,533.0
179.0,532.0
176.0,531.0
172.0,531.0
170.0,536.0
173.0,549.0
186.0,581.0
204.0,628.0
220.0,672.0
235.0,721.0
250.0,771.0
265.0,826.0
281.0,879.0
298.0,928.0
314.0,971.0
330.0,1011.0
345.0,1046.0
359.0,1074.0
367.0,1092.0
374.0,1102.0
379.0,1109.0
385.0,1112.0
392.0,1107.0
399.0,1091.0
410.0,1052.0
421.0,999.0
430.0,953.0
441.0,905.0
453.0,853.0
465.0,800.0
478.0,747.0
489.0,697.0
500.0,653.0
510.0,616.0
518.0,585.0
523.0,561.0
527.0,550.0
529.0,543.0
533.0,536.0
536.0,533.0
537.0,532.0
538.0,534.0
537.0,545.0
531.0,570.0
520.0,618.0
511.0,654.0
500.0,692.0
490.0,730.0
481.0,767.0
476.0,798.0
473.0,822.0
469.0,838.0
466.0,846.0
464.0,851.0
460.0,853.0
452.0,854.0
441.0,852.0
424.0,847.0
394.0,837.0
364.0,823.0
342.0,813.0
330.0,807.0
319.0,804.0
307.0,802.0
297.0,801.0
289.0,802.0
283.0,803.0
280.0,805.0
280.0,804.0
