123.0,789.0
123.0,785.0
124.0,776.0
132.0,742.0
149.0,695.0
163.0,667.0
179.0,639.0
198.0,610.0
216.0,579.0
234.0,548.0
254.0,514.0
273.0,479.0
293.0,448.0
311.0,418.0
326.0,388.0
341.0,358.0
354.0,330.0
363.0,305.0
372.0,282.0
377.0,270.0
381.0,259.0
385.0,247.0
390.0,238.0
394.0,231.0
397.0,228.0
400.0,227.0
403.0,229.0
405.0,235.0
407.0,247.0
408.0,264.0
411.0,294.0
417.0,338.0
421.0,372.0
427.0,412.0
436.0,458.0
446.0,504.0
460.0,547.0
473.0,586.0
486.0,618.0
498.0,649.0
509.0,676.0
517.0,697.0
521.0,714.0
524.0,724.0
526.0,732.0
528.0,740.0
528.0,746.0
528.0,751.0
527.0,754.0
527.0,755.0
526.0,755.0
526.0,754.0
