168.0,1043.0
171.0,1040.0
179.0,1033.0
191.0,1021.0
208.0,1001.0
237.0,970.0
255.0,947.0
274.0,924.0
292.0,901.0
310.0,880.0
326.0,859.0
339.0,842.0
352.0,824.0
358.0,812.0
363.0,800.0
368.0,787.0
374.0,773.0
379.0,760.0
385.0,747.0
390.0,738.0
394.0,731.0
397.0,727.0
399.0,724.0
401.0,722.0
402.0,720.0
403.0,718.0
405.0,717.0
405.0,716.0
406.0,715.0
406.0,716.0
405.0,718.0
403.0,723.0
398.0,733.0
389.0,752.0
378.0,784.0
366.0,818.0
358.0,842.0
352.0,856.0
345.0,868.0
338.0,879.0
329.0,888.0
320.0,893.0
309.0,891.0
294.0,881.0
266.0,857.0
237.0,827.0
216.0,806.0
196.0,783.0
180.0,765.0
172.0,755.0
167.0,747.0
164.0,743.0
164.0,741.0
166.0,744.0
173.0,754.0
185.0,771.0
211.0,805.0
243.0,846.0
270.0,878.0
294.0,907.0
317.0,935.0
338.0,959.0
356.0,978.0
367.0,987.0
376.0,994.0
384.0,1001.0
390.0,1007.0
393.0,1009.0
394.0,1010.0
392.0,1008.0
387.0,1002.0
380.0,993.0
370.0,980.0
