152.0,1002.0
152.0,1003.0
151.0,1003.0
151.0,1002.0
154.0,998.0
159.0,988.0
165.0,974.0
171.0,959.0
178.0,941.0
186.0,919.0
197.0,889.0
211.0,857.0
217.0,842.0
230.0,812.0
236.0,798.0
250.0,772.0
256.0,759.0
262.0,742.0
275.0,711.0
284.0,690.0
291.0,677.0
297.0,665.0
305.0,650.0
315.0,635.0
325.0,619.0
336.0,604.0
347.0,589.0
357.0,575.0
366.0,565.0
373.0,558.0
379.0,555.0
385.0,553.0
390.0,553.0
396.0,553.0
403.0,556.0
410.0,563.0
420.0,576.0
428.0,592.0
439.0,620.0
456.0,666.0
466.0,699.0
478.0,731.0
489.0,762.0
502.0,795.0
515.0,828.0
527.0,859.0
540.0,889.0
551.0,919.0
560.0,948.0
567.0,973.0
573.0,997.0
578.0,1014.0
582.0,1035.0
584.0,1047.0
588.0,1060.0
592.0,1074.0
595.0,1087.0
598.0,1099.0
600.0,1109.0
601.0,1118.0
602.0,1124.0
603.0,1127.0
603.0,1130.0
603.0,1131.0
604.0,1132.0
603.0,1132.0
